dataset_type,value
original,4262563
original,3275654
original,3674777
original,6233550
original,8122734
original,9598821
original,5925313
original,4395102
original,8045021
original,8059562
original,6824125
original,2242019
original,312051
original,6170022
original,2791004
original,6262748
original,3568125
original,6656669
original,9542866
original,2442905
original,9378778
original,1412210
original,6025140
original,6362781
original,3163257
original,2674986
original,3415814
original,6036860
original,1950256
original,2803528
original,5310825
original,4254284
original,9231822
original,165301
original,4814974
original,9490628
original,297180
original,3405914
original,8165786
original,4177927
original,4876831
original,5032403
original,3229065
original,587426
original,3430460
original,1131614
original,8003029
original,2466507
original,5418673
original,776385
original,7464370
original,9465027
original,9395448
original,9370097
original,4559512
original,6519453
original,6846090
original,8607964
original,2995353
original,1675255
original,8873208
original,9883926
original,1908151
original,3289363
original,9034839
original,9158430
original,2786202
original,7713409
original,4209229
original,1649379
original,5551093
original,2392001
original,2316830
original,1233387
original,7625417
original,8439426
original,2249119
original,2451603
original,1497116
original,5571944
original,8584036
original,4595772
original,4289991
original,5741638
original,6052677
original,3807114
original,8224767
original,6582123
original,6805969
original,3981048
original,6079422
original,5636589
original,7946321
original,9571226
original,1671179
original,8484102
original,3228409
original,8227953
original,4898841
original,8324878
original,3014130
original,7592443
original,8328736
original,4747492
original,2111278
original,7975518
original,216651
original,8305530
original,6620661
original,9929464
original,6367038
original,7572491
original,605502
original,2535244
original,1560155
original,1611589
original,468163
original,9228420
original,770008
original,4498907
original,3000102
original,6589763
original,9433262
original,7686906
original,2378772
original,3476452
original,3397559
original,8737345
original,2821562
original,5740592
original,9837907
original,1512185
original,8570209
original,4262986
original,3368737
original,2544544
original,9683737
original,9803388
original,5325910
original,5363240
original,2028217
original,659297
original,6985481
original,5748777
original,7226460
original,9551544
original,5506774
original,8977914
original,5237264
original,1445819
original,2233969
original,192803
original,2453039
original,5959776
original,7352182
original,5431369
original,6153283
original,6132469
original,6491212
original,8220879
original,7205273
original,4528458
original,4327219
original,9191099
original,777150
original,6316851
original,5472587
original,9160077
original,2321991
original,5462762
original,1676099
original,2090651
original,5855113
original,9163064
original,9281763
original,527169
original,7123801
original,3781876
original,5065521
original,1897465
original,2263567
original,5698485
original,4665770
original,9705069
original,8536341
original,8683585
original,2724006
original,1119816
original,5168949
original,3971183
original,3972369
original,4550038
original,3226250
original,2470950
original,6410563
original,8789784
original,9459646
original,1043423
original,8315308
original,2517626
original,92889
original,717884
original,4609635
original,2798945
original,4415880
original,3102923
original,9254404
original,6616243
original,7615487
original,3137877
original,4448388
original,8518074
original,7370563
original,7751066
original,1594575
original,6145660
original,1732329
original,1857084
original,1394994
original,4514057
original,1546557
original,7398512
original,7084932
original,4968901
original,3200890
original,29882
original,2675518
original,9675864
original,1398705
original,6211715
original,6804327
original,4817530
original,6934063
original,556831
original,9037175
original,6711987
original,4597577
original,9217955
original,5132869
original,9078125
original,8762127
original,7482426
original,7934132
original,7111905
original,2030888
original,1037904
original,5634222
original,6046941
original,6388406
original,4369246
original,8353170
original,9972060
original,9280320
original,7642897
original,8661351
original,8723346
original,6767414
original,5901179
original,8254080
original,7013383
original,197170
original,5614058
original,5423444
original,7360983
original,4374296
original,4765358
original,7499455
original,2574584
original,7782634
original,4990044
original,2565513
original,3567008
original,447095
original,6824464
original,2701433
original,9374587
original,6600713
original,835358
original,9868603
original,1971472
original,1079229
original,1140441
original,1194447
original,6539991
original,1587916
original,2234268
original,6442399
original,2603087
original,4961826
original,5199648
original,6636708
original,9672204
original,49892
original,6473049
original,5072237
original,7030736
original,8734143
original,6571520
original,3118113
original,6060297
original,9596543
original,9171667
original,2222854
original,3292239
original,915108
original,4877323
original,2384272
original,2820377
original,1418351
original,4917970
original,3726713
original,8983278
original,9191691
original,180116
original,787001
original,5048245
original,8683790
original,9617344
original,1252825
original,2302690
original,722153
original,3446010
original,6492922
original,7315845
original,2569395
original,3332951
original,311416
original,137980
original,2501212
original,7129343
original,5835615
original,4924191
original,824765
original,907651
original,9782357
original,1350417
original,6046946
original,6702705
original,990391
original,4249367
original,6835084
original,587069
original,3947061
original,3156366
original,6198980
original,2315138
original,5549348
original,4415972
original,6586242
original,549666
original,3983027
original,7675862
original,9555355
original,8347131
original,5605085
original,4782969
original,7076083
original,4773283
original,2059417
original,7797551
original,7794087
original,4188432
original,2408359
original,4810374
original,1832760
original,2442367
original,6847101
original,2539065
original,2026091
original,9578942
original,3731622
original,7785363
original,9104687
original,3087686
original,954227
original,4072476
original,4827976
original,3398499
original,58031
original,8259282
original,2451550
original,2081552
original,7310982
original,1178642
original,5381862
original,7604869
original,7979633
original,4111932
original,1734441
original,1252876
original,7937108
original,2960841
original,7745073
original,2592859
original,7992388
original,5767204
original,7696124
original,1918715
original,6854795
original,8880121
original,2177890
original,4267905
original,3175601
original,1740584
original,3217196
original,5251208
original,8526013
original,7067263
original,8509781
original,46638
original,5444555
original,1162496
original,8236843
original,4151538
original,7776018
original,2105039
original,2064798
original,2850418
original,3119810
original,821929
original,6647162
original,4910673
original,7846540
original,3772217
original,2027842
original,5212281
original,734459
original,7718742
original,2306648
original,2789850
original,9864683
original,2703934
original,8697318
original,4541912
original,3903869
original,5371159
original,2451976
original,3197860
original,4680018
original,2780596
original,4040015
original,4870807
original,3237355
original,122772
original,4077411
original,5472295
original,6957038
original,9366077
original,5756157
original,9696197
original,9854349
original,7356148
original,9095020
original,2801329
original,6525438
original,8680407
original,8577482
original,7223153
original,6727897
original,5433962
original,473818
original,3035865
original,3883424
original,9105775
original,3231365
original,6766699
original,3828295
original,1724833
original,8975979
original,8193421
original,5864719
original,9051251
original,3764040
original,6110793
original,6553855
original,3660880
original,8596235
original,5782655
original,3646277
original,1592210
original,2918634
original,6562344
original,7401628
original,3884485
original,1991226
original,9818968
original,829119
original,1054853
original,5042596
original,6424788
original,3386243
original,8124897
original,8675493
original,3445083
original,4977037
original,1535410
original,349760
original,7490526
original,9625272
original,5827278
original,296177
original,6074525
original,3406433
original,12938
original,1179418
original,994199
original,5507298
original,1919398
original,6716487
original,3614962
original,5133783
original,1185622
original,4192907
original,6630064
original,545501
original,5199039
