dataset_type,value
original,3239536
original,2326133
original,7948140
original,5720626
original,6221714
original,6374825
original,5005858
original,7028722
original,8221252
original,8975708
original,3415871
original,1877971
original,7997488
original,6814612
original,4963401
original,2866757
original,9725529
original,5913318
original,6741286
original,1577969
original,3651387
original,1711672
original,5905950
original,3212883
original,3028631
original,7232212
original,6423959
original,6984297
original,4024733
original,4859221
original,9802630
original,3801250
original,9340854
original,19675
original,8462605
original,9356169
original,486799
original,6810805
original,2238057
original,4464344
original,566088
original,6558947
original,658003
original,805113
original,9322004
original,5028035
original,4034464
original,9992154
original,2092101
original,5995134
original,9844689
original,8503967
original,6208714
original,6762126
original,6342057
original,3541483
original,1512760
original,9851044
original,3557689
original,1863236
original,7863426
original,9988400
original,450930
original,7402324
original,7946232
original,3498408
original,5403252
original,91006
original,4151785
original,688725
original,9177376
original,206487
original,6389308
original,3637820
original,3284321
original,7018523
original,678841
original,5420712
original,3452501
original,8433840
original,2445840
original,5451973
original,1379904
original,7353172
original,1437188
original,1656321
original,538645
original,9960559
original,5354552
original,4525121
original,5832801
original,6911855
original,6550091
original,7790574
original,3366823
original,7370683
original,2167354
original,9485961
original,6439522
original,5047999
original,4385010
original,4818750
original,4991536
original,9212863
original,3471750
original,4475156
original,2765331
original,8070297
original,8976766
original,2630723
original,865139
original,9967246
original,7543159
original,5384935
original,2901717
original,6285939
original,6816525
original,2211738
original,5692796
original,8678376
original,6822567
original,2639929
original,3133211
original,7440449
original,1726199
original,5071915
original,443945
original,7382003
original,6310114
original,21253
original,3603110
original,2276787
original,7690840
original,6501553
original,9338770
original,1274634
original,2755063
original,1228807
original,8511383
original,5163515
original,7601748
original,4463158
original,8803208
original,6181422
original,2269070
original,4413359
original,7640167
original,2831569
original,7322153
original,9837371
original,2519507
original,1256715
original,8468865
original,1526534
original,824143
original,7346562
original,3802986
original,371616
original,1960155
original,9163766
original,2710527
original,1768967
original,9304991
original,8370043
original,279215
original,2843236
original,7379933
original,8661957
original,6153973
original,6035218
original,1960584
original,6223754
original,5585709
original,9804815
original,578688
original,4226156
original,5755892
original,7983372
original,8127747
original,4227995
original,7337694
original,8921334
original,3952255
original,3817242
original,4990488
original,239968
original,8677571
original,2592536
original,5504381
original,519165
original,4414084
original,3440866
original,3878363
original,1027557
original,7435697
original,5898885
original,7601723
original,7946155
original,5688238
original,9594731
original,6703560
original,1785559
original,8697057
original,533634
original,3932747
original,8578845
original,8102873
original,9244655
original,4623636
original,7556855
original,5334233
original,1406368
original,6841300
original,9234082
original,5785267
original,1224744
original,5970226
original,4862894
original,2131018
original,8210710
original,3489429
original,6888260
original,6478443
original,294746
original,5710754
original,5432019
original,4352892
original,1702159
original,3757985
original,3802177
original,8512558
original,1153224
original,2650235
original,4740039
original,8299350
original,9693374
original,2303554
original,4020120
original,2946862
original,2676517
original,4307086
original,7331006
original,9015828
original,8329442
original,6169912
original,8831924
original,3517741
original,6168563
original,3456653
original,5429219
original,475595
original,9854352
original,1888806
original,2148091
original,3961676
original,1760462
original,4058848
original,809178
original,7932310
original,4777402
original,6934106
original,7486327
original,2562605
original,721037
original,5507683
original,6417954
original,1021469
original,6756350
original,5779277
original,2892371
original,6970199
original,463001
original,6011493
original,2822136
original,515693
original,2636722
original,7818114
original,239017
original,414994
original,941768
original,5712044
original,8043846
original,1076941
original,465982
original,2538568
original,273146
original,5453174
original,6124152
original,1164795
original,9777938
original,7130030
original,2677747
original,2409381
original,7026492
original,8309411
original,6859216
